epoch_number,epoch_date,pool_name,pool_type,pool_votes,pool_votes_total,pool_vote_pct,fees_bribes_usd,fees_usd,bribes_usd,bribe_tokens,fees_token0_usd,token0,fees_token1_usd,token1,aero_usd,pool_address,voter_address,actual_votes,actual_votes_total,actual_vote_pct,actual_earnings_usd,equal_bc3_votes,equal_bc3_vote_pct,equal_bc3_earnings_usd,optimal_bc10_votes,optimal_bc10_vote_pct,optimal_bc10_earnings_usd,optimal10_votes,optimal10_vote_pct,optimal10_earnings_usd
135,"2026-03-26","CL100-WETH/USDC","bluechip",128380510.80659807,968577261.0966134,13.2545,148624.65,148622.96,1.69,WETH;USDC;AERO;DRV;LMTS,71376.31,"WETH",77246.64,"USDC",0.3085043258,"0xb2cc224c1c9feE385f8ad6a55b4d94E92359DC59","0xa79cd47655156b299762dfe92a67980805ce5a31",2170442.8018257543,6445120.564479656,33.6758,2512.70,2148373.52,33.3333,2487.58,913979.23,14.1809,1068.56,0.00,0.0000,0.00
135,"2026-03-26","CL100-USDC/cbBTC","bluechip",71089557.97040923,968577261.0966134,7.3396,76589.74,76589.74,0,,39492.82,"USDC",37096.92,"cbBTC",0.3085043258,"0x4e962BB3889Bf030368F56810A9c96B83CB3E778","0xa79cd47655156b299762dfe92a67980805ce5a31",1178133.860301708,6445120.564479656,18.2795,1269.29,2148373.52,33.3333,2283.43,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL100-WETH/cbBTC","bluechip",57909813.90932374,968577261.0966134,5.9789,63105.06,63104.63,0.43,AERO,31616.55,"WETH",31488.08,"cbBTC",0.3085043258,"0x70aCDF2Ad0bf2402C957154f944c19Ef4e1cbAE1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,2148373.52,33.3333,2257.36,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","vAMM-USDC/AERO","aero",53677042.87756587,968577261.0966134,5.5418,51521.84,51521.78,0.06,AERO,26772.56,"USDC",24749.22,"AERO",0.3085043258,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL50-msUSD/USDC","stablecoin",44434691.380059175,968577261.0966134,4.5876,25236.71,25236.71,0,,12794.15,"msUSD",12442.55,"USDC",0.3085043258,"0x7501bc8Bb51616F79bfA524E464fb7B41f0B10fB","0xa79cd47655156b299762dfe92a67980805ce5a31",734426.1159301526,6445120.564479656,11.3951,417.12,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL50-WETH/msETH","bluechip",42774792.825426586,968577261.0966134,4.4162,20822.64,20822.64,0,,9770.83,"WETH",11051.81,"msETH",0.3085043258,"0x74F72788F4814D7fF3C49B44684aa98Eee140C0E","0xa79cd47655156b299762dfe92a67980805ce5a31",664203.860699623,6445120.564479656,10.3055,323.33,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL100-WETH/VVV","other",40875312.599057816,968577261.0966134,4.2201,31585.81,31585.81,0,,15424.75,"WETH",16161.06,"VVV",0.3085043258,"0x7eC6C9D993D9832Aa654593f2Dbc21303650Bc6c","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL100-USDC/CHECK","other",32483741.56969219,968577261.0966134,3.3538,30149.46,1958.75,28190.71,CHECK,1253.08,"USDC",705.67,"CHECK",0.3085043258,"0xf0125d06B76CEbC2Ab3831A938E07Ab6988B00c9","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL200-WETH/AERO","aero",22909012.973145597,968577261.0966134,2.3652,30751.01,30464.79,286.22,AERO,15793.9,"WETH",14670.89,"AERO",0.3085043258,"0x82321f3BEB69f503380D6B233857d5C43562e2D0","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,1028113.11,15.9518,1320.77
135,"2026-03-26","CL100-WETH/ZEN","other",18967208.95313332,968577261.0966134,1.9583,4492.96,4492.96,0,,2249.88,"WETH",2243.08,"ZEN",0.3085043258,"0x0392B12a1cEb0cd13af5Ea448CF5586EA609852D","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL2000-USDC/cbBTC","bluechip",18207346.51748698,968577261.0966134,1.8798,24782.21,24782.21,0,,12658.8,"USDC",12123.41,"cbBTC",0.3085043258,"0x3e66e55e97ce60096f74b7C475e8249f2D31a9fb","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,1509099.47,23.4146,1896.83,949872.80,14.7379,1228.78
135,"2026-03-26","CL100-UP/cbBTC","other",17267843.586361833,968577261.0966134,1.7828,3578.91,3578.91,0,,1662.78,"UP",1916.12,"cbBTC",0.3085043258,"0x1E726F3177a933cc134Fd0ea7C326EAb270E0137","0xa79cd47655156b299762dfe92a67980805ce5a31",356284.56949059834,6445120.564479656,5.5280,73.84,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","vAMM-VIRTUAL/WETH","other",16402026.517480318,968577261.0966134,1.6934,15043.1,15043.1,0,,7340.88,"VIRTUAL",7702.22,"WETH",0.3085043258,"0x21594b992F68495dD28d605834b58889d0a727c7","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","vAMM-WETH/VVV","other",15495560.140163336,968577261.0966134,1.5998,15072.8,6663.72,8409.08,VVV,3296.77,"WETH",3366.95,"VVV",0.3085043258,"0x01784ef301D79e4B2DF3a21ad9a536d4cF09A5Ce","0xa79cd47655156b299762dfe92a67980805ce5a31",371406.8966149298,6445120.564479656,5.7626,361.27,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL100-WETH/ZRO","other",14555821.100290995,968577261.0966134,1.5028,15976.45,15976.45,0,,8234.86,"WETH",7741.59,"ZRO",0.3085043258,"0xA4463789e8F3c6A599B3dFB608DDe55513Bcf289","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL100-VIRTUAL/WETH","other",12383805.976199862,968577261.0966134,1.2786,11261.28,11261.28,0,,5520.99,"VIRTUAL",5740.3,"WETH",0.3085043258,"0x3f0296BF652e19bca772EC3dF08b32732F93014A","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","sAMM-WETH/msETH","bluechip",10893489.597695613,968577261.0966134,1.1247,612.76,612.76,0,,298,"WETH",314.77,"msETH",0.3085043258,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL100-WETH/EURC","bluechip",9997475.588709034,968577261.0966134,1.0322,6978.82,6978.82,0,,3440.46,"WETH",3538.37,"EURC",0.3085043258,"0x5d4e504EB4c526995E0cC7A6E327FDa75D8B52b5","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL1-EURC/USDC","stablecoin",9703680.085101364,968577261.0966134,1.0018,6699.63,6699.63,0,,3381.65,"EURC",3317.98,"USDC",0.3085043258,"0xc5E51044eB7318950B1aFb044FccFb25782C48c1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","vAMM-WETH/USDC","bluechip",9533296.020541793,968577261.0966134,0.9843,10167.31,10167.31,0,cbETH,4991.01,"WETH",5176.3,"USDC",0.3085043258,"0xcDAC0d6c6C59727a65F871236188350531885C43","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL200-WETH/DRV","other",9372344.765755203,968577261.0966134,0.9676,13952.58,13952.58,0,,6659.26,"WETH",7293.31,"DRV",0.3085043258,"0xA0e2bac96aB51c92d3284781AeE1EEc817F6F9C2","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,940785.77,14.5969,1272.78
135,"2026-03-26","CL200-WETH/MORPHO","other",9347801.355867043,968577261.0966134,0.9651,7686.13,7686.13,0,,4021,"WETH",3665.13,"MORPHO",0.3085043258,"0xB5F0b4aE66C14F7EFaA9aA1468E8FC536A3E288c","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL10-SOL/USDC","bluechip",9027072.21026568,968577261.0966134,0.932,21432.06,9935.18,11496.88,USDC,4843.31,"SOL",5091.87,"USDC",0.3085043258,"0xb30540172F1B37d1eE1d109e49F883E935E69219","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,3883357.71,60.2527,6446.60,3517173.22,54.5711,6009.15
135,"2026-03-26","CL100-UP/USDC","other",8880889.721191201,968577261.0966134,0.9169,1871.47,1871.47,0,,878.88,"UP",992.6,"USDC",0.3085043258,"0xb1857B20d91c216f51656B63081f35C7cD0A489d","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL200-BNKR/WETH","other",8724458.940013235,968577261.0966134,0.9007,5599.15,5599.15,0,,2779.65,"BNKR",2819.49,"WETH",0.3085043258,"0xCDD442e2De893c07146B2F1072f8e077559f9aa4","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL100-ZORA/USDC","other",8300767.931368314,968577261.0966134,0.857,3522.71,3522.71,0,,1688.26,"ZORA",1834.44,"USDC",0.3085043258,"0x3f53f1Fd5b7723DDf38D93a584D280B9b94C3111","0xa79cd47655156b299762dfe92a67980805ce5a31",63061.467808656795,6445120.564479656,0.9784,26.76,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","sAMM-msUSD/USDC","stablecoin",8033314.923717381,968577261.0966134,0.8294,871.89,871.89,0,,443.39,"msUSD",428.5,"USDC",0.3085043258,"0xcEFC8B799a8EE5D9b312aeca73262645D664AaF7","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL1-WETH/cbBTC","bluechip",7732979.749870104,968577261.0966134,0.7984,9300.7,9300.68,0.02,AERO,4631.77,"WETH",4668.9,"cbBTC",0.3085043258,"0x22AEe3699b6A0fEd71490C103Bd4E5f3309891D5","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,138684.15,2.1518,163.86,0.00,0.0000,0.00
135,"2026-03-26","CL200-msUSD/msETH","bluechip",7140439.986962412,968577261.0966134,0.7372,6661.12,6661.12,0,,3367.05,"msUSD",3294.08,"msETH",0.3085043258,"0x8845126640B36df1D24bf3dF9B2903fD4c730FE6","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","vAMM-fBOMB/AERO","other",6899453.933787475,968577261.0966134,0.7123,577.3,577.3,0,,337.53,"fBOMB",239.77,"AERO",0.3085043258,"0xbBf71AAD6E1F8D180D3B1D898528654c1d18b2fF","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","CL500-USDC/CHECK","other",267546.209164745,968577261.0966134,0.0276,130.06,130.06,0,,85.52,"USDC",44.54,"CHECK",0.3085043258,"0x5a7B4970B2610aEe4776A6944d9F2171EE6060B0","0xa79cd47655156b299762dfe92a67980805ce5a31",10299.666411735068,6445120.564479656,0.1598,5.01,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","vAMM-WETH/KLIMA","other",46045.84280721418,968577261.0966134,0.0048,9.13,9.13,0,,6.52,"WETH",2.61,"KLIMA",0.3085043258,"0xB37642E87613d8569Fd8Ec80888eA6c63684E79e","0xa79cd47655156b299762dfe92a67980805ce5a31",874642.1249406104,6445120.564479656,13.5706,173.42,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
135,"2026-03-26","vAMM-kVCM/USDC","other",28475.57886072624,968577261.0966134,0.0029,46.8,46.8,0,,22.62,"kVCM",24.18,"USDC",0.3085043258,"0x5C0D76fab1822bDeb47308eD6028231761ED723E","0xa79cd47655156b299762dfe92a67980805ce5a31",22219.200455887534,6445120.564479656,0.3447,36.52,0.00,0.0000,0.00,0.00,0.0000,0.00,9175.67,0.1424,27.83
134,"2026-03-19","CL100-WETH/USDC","bluechip",127472143.0108184,973296172.4362942,13.097,141687.74,141685.8,1.94,AERO,68905.88,"WETH",72779.92,"USDC",0.3345543659,"0xb2cc224c1c9feE385f8ad6a55b4d94E92359DC59","0xa79cd47655156b299762dfe92a67980805ce5a31",2170442.8018257543,6445120.564479656,33.6758,2412.49,2148373.52,33.3333,2388.37,2539022.78,39.3945,2814.04,2031691.65,31.5229,2260.73
134,"2026-03-19","CL100-USDC/cbBTC","bluechip",72570001.70047244,973296172.4362942,7.4561,80799.14,80799.14,0,,41538.27,"USDC",39260.87,"cbBTC",0.3345543659,"0x4e962BB3889Bf030368F56810A9c96B83CB3E778","0xa79cd47655156b299762dfe92a67980805ce5a31",1178133.860301708,6445120.564479656,18.2795,1311.73,2148373.52,33.3333,2360.43,1478731.42,22.9434,1639.62,1189547.17,18.4566,1324.23
134,"2026-03-19","CL100-WETH/cbBTC","bluechip",58005480.60303363,973296172.4362942,5.9597,64715.33,64715.33,0,,31383,"WETH",33332.33,"cbBTC",0.3345543659,"0x70aCDF2Ad0bf2402C957154f944c19Ef4e1cbAE1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,2148373.52,33.3333,2311.29,779001.90,12.0867,857.60,0.00,0.0000,0.00
134,"2026-03-19","vAMM-USDC/AERO","aero",53669126.857150406,973296172.4362942,5.5142,32272.61,32272.61,0,AERO,15993.94,"USDC",16278.67,"AERO",0.3345543659,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL50-msUSD/USDC","stablecoin",44634752.307525486,973296172.4362942,4.5859,49539.55,9545.58,39993.97,USDC,4238.84,"msUSD",5306.75,"USDC",0.3345543659,"0x7501bc8Bb51616F79bfA524E464fb7B41f0B10fB","0xa79cd47655156b299762dfe92a67980805ce5a31",734426.1159301526,6445120.564479656,11.3951,815.13,0.00,0.0000,0.00,0.00,0.0000,0.00,666077.67,10.3346,740.40
134,"2026-03-19","CL50-WETH/msETH","bluechip",42881223.59094029,973296172.4362942,4.4058,47689.35,7695.38,39993.97,USDC,4507.14,"WETH",3188.24,"msETH",0.3345543659,"0x74F72788F4814D7fF3C49B44684aa98Eee140C0E","0xa79cd47655156b299762dfe92a67980805ce5a31",664203.860699623,6445120.564479656,10.3055,738.68,0.00,0.0000,0.00,833568.20,12.9333,923.39,662723.55,10.2826,737.06
134,"2026-03-19","CL100-WETH/VVV","other",42324003.800624184,973296172.4362942,4.3485,47524.77,47524.77,0,,18951.09,"WETH",28573.68,"VVV",0.3345543659,"0x7eC6C9D993D9832Aa654593f2Dbc21303650Bc6c","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,535888.31,8.3146,594.21
134,"2026-03-19","CL100-USDC/CHECK","other",33152364.176354855,973296172.4362942,3.4062,37746.75,1422.17,36324.58,CHECK,580.5,"USDC",841.66,"CHECK",0.3345543659,"0xf0125d06B76CEbC2Ab3831A938E07Ab6988B00c9","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,653708.74,10.1427,729.91
134,"2026-03-19","CL200-WETH/AERO","aero",22340328.561238736,973296172.4362942,2.2953,15047.45,15047.45,0,,7490.41,"WETH",7557.04,"AERO",0.3345543659,"0x82321f3BEB69f503380D6B233857d5C43562e2D0","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL100-WETH/ZEN","other",19971674.350218795,973296172.4362942,2.052,18985,18985,0,,9797.76,"WETH",9187.24,"ZEN",0.3345543659,"0x0392B12a1cEb0cd13af5Ea448CF5586EA609852D","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL2000-USDC/cbBTC","bluechip",18210822.04978931,973296172.4362942,1.871,20229.48,20229.48,0,,10233.45,"USDC",9996.03,"cbBTC",0.3345543659,"0x3e66e55e97ce60096f74b7C475e8249f2D31a9fb","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,204602.46,3.1745,224.76,0.00,0.0000,0.00
134,"2026-03-19","CL100-UP/cbBTC","other",17987483.491681904,973296172.4362942,1.8481,18528.44,18528.44,0,,9348.04,"UP",9180.39,"cbBTC",0.3345543659,"0x1E726F3177a933cc134Fd0ea7C326EAb270E0137","0xa79cd47655156b299762dfe92a67980805ce5a31",356284.56949059834,6445120.564479656,5.5280,367.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","vAMM-VIRTUAL/WETH","other",16684954.51953918,973296172.4362942,1.7143,18674.89,18674.89,0,,9277.25,"VIRTUAL",9397.64,"WETH",0.3345543659,"0x21594b992F68495dD28d605834b58889d0a727c7","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","vAMM-WETH/VVV","other",15526945.739437496,973296172.4362942,1.5953,17558.87,7632.13,9926.74,VVV,3671.52,"WETH",3960.61,"VVV",0.3345543659,"0x01784ef301D79e4B2DF3a21ad9a536d4cF09A5Ce","0xa79cd47655156b299762dfe92a67980805ce5a31",371406.8966149298,6445120.564479656,5.7626,420.01,0.00,0.0000,0.00,0.00,0.0000,0.00,433942.34,6.7329,488.76
134,"2026-03-19","CL100-WETH/ZRO","other",14263661.474128274,973296172.4362942,1.4655,15929.83,15929.83,0,,7878.63,"WETH",8051.2,"ZRO",0.3345543659,"0xA4463789e8F3c6A599B3dFB608DDe55513Bcf289","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL100-VIRTUAL/WETH","other",12924422.648766791,973296172.4362942,1.3279,14443.32,14443.32,0,,7073.72,"VIRTUAL",7369.6,"WETH",0.3345543659,"0x3f0296BF652e19bca772EC3dF08b32732F93014A","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","sAMM-WETH/msETH","bluechip",10920792.123827858,973296172.4362942,1.122,12219.47,421.25,11798.22,USDC,214.56,"WETH",206.69,"msETH",0.3345543659,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,162731.58,2.5249,179.41,0.00,0.0000,0.00
134,"2026-03-19","CL100-WETH/EURC","bluechip",9993170.61510915,973296172.4362942,1.0267,5615.5,5615.5,0,,2734.15,"WETH",2881.35,"EURC",0.3345543659,"0x5d4e504EB4c526995E0cC7A6E327FDa75D8B52b5","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL200-WETH/DRV","other",9829426.079187792,973296172.4362942,1.0099,10723.05,10723.05,0,,6105.72,"WETH",4617.32,"DRV",0.3345543659,"0xA0e2bac96aB51c92d3284781AeE1EEc817F6F9C2","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL1-EURC/USDC","stablecoin",9703700.041412894,973296172.4362942,0.997,5125.95,5121.47,4.48,USDC;AERO,2551.89,"EURC",2569.58,"USDC",0.3345543659,"0xc5E51044eB7318950B1aFb044FccFb25782C48c1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","vAMM-WETH/USDC","bluechip",9599407.711323163,973296172.4362942,0.9863,10741.61,10741.61,0,,5163.24,"WETH",5578.37,"USDC",0.3345543659,"0xcDAC0d6c6C59727a65F871236188350531885C43","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,143341.16,2.2240,158.04,0.00,0.0000,0.00
134,"2026-03-19","CL200-WETH/MORPHO","other",9359038.435235614,973296172.4362942,0.9616,10392.37,10392.37,0,,5226.79,"WETH",5165.58,"MORPHO",0.3345543659,"0xB5F0b4aE66C14F7EFaA9aA1468E8FC536A3E288c","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL100-UP/USDC","other",9038329.218160879,973296172.4362942,0.9286,8907.87,8907.87,0,,4453.68,"UP",4454.19,"USDC",0.3345543659,"0xb1857B20d91c216f51656B63081f35C7cD0A489d","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL200-BNKR/WETH","other",8773280.710531956,973296172.4362942,0.9014,9854.36,9854.36,0,,4742.24,"BNKR",5112.12,"WETH",0.3345543659,"0xCDD442e2De893c07146B2F1072f8e077559f9aa4","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,112445.22,1.7447,124.70
134,"2026-03-19","CL10-SOL/USDC","bluechip",8528824.165062902,973296172.4362942,0.8763,9514.94,9514.94,0,,4815.79,"SOL",4699.15,"USDC",0.3345543659,"0xb30540172F1B37d1eE1d109e49F883E935E69219","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,114328.96,1.7739,125.86,0.00,0.0000,0.00
134,"2026-03-19","CL100-ZORA/USDC","other",8356247.510705201,973296172.4362942,0.8586,9418.52,9418.52,0,,4525.3,"ZORA",4893.22,"USDC",0.3345543659,"0x3f53f1Fd5b7723DDf38D93a584D280B9b94C3111","0xa79cd47655156b299762dfe92a67980805ce5a31",63061.467808656795,6445120.564479656,0.9784,71.08,0.00,0.0000,0.00,0.00,0.0000,0.00,152787.67,2.3706,170.38
134,"2026-03-19","sAMM-msUSD/USDC","stablecoin",8067495.246480558,973296172.4362942,0.8289,9003.63,802.87,8200.76,USDC,388.6,"msUSD",414.27,"USDC",0.3345543659,"0xcEFC8B799a8EE5D9b312aeca73262645D664AaF7","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL1-WETH/cbBTC","bluechip",7778958.658787907,973296172.4362942,0.7992,8691.6,8691.6,0,,4294.31,"WETH",4397.29,"cbBTC",0.3345543659,"0x22AEe3699b6A0fEd71490C103Bd4E5f3309891D5","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,110281.87,1.7111,121.50,0.00,0.0000,0.00
134,"2026-03-19","CL200-msUSD/msETH","bluechip",7162375.526025375,973296172.4362942,0.7359,7954.21,7954.21,0,,4275.9,"msUSD",3678.31,"msETH",0.3345543659,"0x8845126640B36df1D24bf3dF9B2903fD4c730FE6","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,79510.23,1.2337,87.33,0.00,0.0000,0.00
134,"2026-03-19","vAMM-fBOMB/AERO","other",6902689.33694019,973296172.4362942,0.7092,6958.71,441.34,6517.37,fBOMB,199.24,"fBOMB",242.1,"AERO",0.3345543659,"0xbBf71AAD6E1F8D180D3B1D898528654c1d18b2fF","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6445120.564479656,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","CL500-USDC/CHECK","other",267563.8769768848,973296172.4362942,0.0275,111.86,111.86,0,,46.32,"USDC",65.54,"CHECK",0.3345543659,"0x5a7B4970B2610aEe4776A6944d9F2171EE6060B0","0xa79cd47655156b299762dfe92a67980805ce5a31",10299.666411735068,6445120.564479656,0.1598,4.31,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
134,"2026-03-19","vAMM-WETH/KLIMA","other",46045.84280721418,973296172.4362942,0.0047,19.89,19.89,0,,6.55,"WETH",13.34,"KLIMA",0.3345543659,"0xB37642E87613d8569Fd8Ec80888eA6c63684E79e","0xa79cd47655156b299762dfe92a67980805ce5a31",874642.1249406104,6445120.564479656,13.5706,377.81,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
